Device_ID,Client_ID,Office_ID,BSOD_count,Hard_reset_count,Boot_Speed,Logon_Duration,CPU_Usage,Memory_Usage,System_Free_Space
4133262,4,731,0,1,14734,34869,0,0,151589052416
4333263,4,373,0,0,15612,35159,0,0,127646605312
4433264,4,74,0,1,15347,36512,0,0.181,133586063360
4333265,4,373,0,21,14295,37004,0,0,140040441856
4133266,4,731,0,0,6375,24887,0,0,166207860736
4333267,4,373,0,0,9846,28241,0,0,39350079488
4333268,4,373,0,1,15287,39258,0,0,144007442432
4333269,4,373,0,0,6805,25006,0,0,160687333376
4333270,4,373,0,0,20214,34159,0,0,4622073856
4333271,4,373,0,0,8715,32717,0.002,0,33122181120
4333272,4,373,0,0,7004,26118,0,0,157937061888
4333273,4,373,0,0,14648,26455,0,0.701,140115537920
4333274,4,373,0,0,15978,28802,0,0,155053740032
4333275,4,373,0,0,8978,27170,0,0,2004123648
4333276,4,373,0,0,8143,28588,0,0,27894013952
4333277,4,373,0,0,7795,31258,0.028,1,132089036800
4033278,4,320,0,0,15036,34758,0,0,136166887424
4333279,4,373,0,0,7104,25284,0,0,173294919680
4433280,4,74,0,0,17346,37986,0,0,141742665728
4333281,4,373,0,0,12893,13207,0,0,162160205824
4333282,4,373,0,0,9496,25530,0,0.319,15849275392
4333283,4,373,0,0,15696,38401,0.002,0,144869142528
4333284,4,373,0,0,7338,29802,0,0,134555074560
4333285,4,373,0,0,16392,28088,0,0,31198638080
4333286,4,373,0,0,9093,26194,0,0,38645927936
4333287,4,373,0,0,9861,27132,0,0.001,3657220096
4333288,4,373,0,0,9248,31995,0.001,0,4695666688
4533289,4,635,0,0,12384,28617,0,0,155189239808
4333290,4,373,0,0,6850,19938,0,0,20256223232
4333291,4,373,0,0,7155,25159,0,0,166945517568
4333292,4,373,0,0,15419,36094,0.003,0,154546147328
4333293,4,373,0,0,10553,48005,0,0.17,13572149248
4333294,4,373,0,1,29180,158331,0.001,0.093,269425504256
4133295,4,731,0,1,9627,32795,0,0,10622332928
4333296,4,373,0,0,9470,29304,0,0,13130924032
4333297,4,373,0,0,8893,25652,0.033,0,3577454592
4333298,4,373,0,0,10384,30571,0,0.002,161322614784
4033299,4,320,0,0,9625,31455,0,0.028,9921789952
4433300,4,74,0,0,7265,26448,0,0,152075583488
4333301,4,373,0,0,8329,28066,0,0,30264819712
4333302,4,373,0,20,8829,38976,0,0,32279437312
4333303,4,373,0,1,9715,38765,0,0,34740170752
4433304,4,74,0,0,7398,25774,0,0,32034418688
4333305,4,373,0,0,7516,24101,0,0,164566343680
4333306,4,373,0,0,6881,23820,0,0,149410476032
4333307,4,373,0,0,9244,35931,0,0,9194921984
4333308,4,373,0,0,7161,37208,0,0,24624476160
4333309,4,373,0,0,7364,20744,0,0,166245548032
4333310,4,373,0,0,10737,31761,0,1,21799981056
4333311,4,373,0,1,14444,36257,0,0,163849560064
4433312,4,74,0,0,13900,29551,0,0,7110197248
4333313,4,373,0,0,7548,33583,0,0,13447389184
4133314,4,731,0,0,15343,33209,0,0.02,134475939840
4433315,4,74,0,1,10163,24326,0,0.003,166977523712
4333316,4,373,0,0,9600,25746,0,0,0
4333317,4,373,0,0,9341,27205,0,0,157411848192
4333318,4,373,0,0,7584,22727,0,0,2847993856
4333319,4,373,0,0,7590,24649,0.002,0,4902404096
4433320,4,74,0,0,6836,25667,0,0,23470276608
4433321,4,74,0,0,5853,25220,0,0,9374117888
4333322,4,373,0,0,13213,41526,0,0,166839816192
4433323,4,74,0,0,14990,35475,0,0,171627528192
4333324,4,373,0,0,9382,30243,0,0,17704144896
4333325,4,373,0,0,8711,27479,0,0,4788215808
4333326,4,373,0,0,9935,36729,0.001,0,19379363840
4333327,4,373,0,0,13354,33065,0,0,58860728320
4033328,4,320,0,0,9052,39858,0.002,0.052,25407410176
4433329,4,74,0,0,9869,40150,0,0,16563843072
4333330,4,373,0,0,9662,24952,0,0,18689851392
4533331,4,635,0,0,7659,31827,0,0,36706209792
4333332,4,373,0,0,7661,28018,0,0,169820368896
4533333,4,635,0,0,6916,30140,0,0,21281542144
4533334,4,635,0,0,7108,24776,0,0.025,21495095296
4533335,4,635,0,0,10201,26306,0,0,28430028800
4333336,4,373,0,1,8048,33881,0,0,16899059712
4333337,4,373,0,0,10533,24644,0,0,43225698304
4333338,4,373,0,0,10049,24263,0,0,158214381568
4333339,4,373,0,0,8389,27455,0,0.038,14625603584
4333340,4,373,0,1,9110,46229,0,0,17154920448
4333341,4,373,0,0,11093,40923,0.001,0,129774514176
4033342,4,320,0,0,6114,21917,0,0,187700887552
4333343,4,373,0,0,7622,30066,0,0,5802086400
4333344,4,373,0,0,14324,35242,0,0,156362821632
4333345,4,373,0,0,7325,29511,0,0,91813064704
4433346,4,74,0,0,8904,26652,0,0.636,37193228288
4333347,4,373,0,0,6721,44122,0,0,25743020032
4333348,4,373,0,0,7349,34175,0,0,14295437312
4333349,4,373,0,0,7145,23101,0,0.012,6840688640
4333350,4,373,0,0,25949,32288,0,0,58324238336
4333351,4,373,0,0,11384,25218,0,0,147864682496
4333352,4,373,0,0,11803,30155,0,0,57292447744
4333353,4,373,0,1,16008,27437,0.001,0,138050015232
4333354,4,373,0,0,8444,23033,0,0,23409106944
4333355,4,373,0,0,8039,28653,0,0,9205870592
4133356,4,731,0,1,14997,34312,0,0,151969042432
4333357,4,373,0,0,9864,26197,0,0.575,32242733056
4333358,4,373,0,0,11513,24980,0,0.041,10267152384
4333359,4,373,0,0,6623,27159,0,0,33958490112
4333360,4,373,0,0,8292,31593,0,0,171459575808
4333361,4,373,0,0,11002,23082,0,0.001,169971355648
4533362,4,635,0,0,9399,26231,0,0,15169196032
4333363,4,373,0,0,8590,35423,0,0,19534020608
4333364,4,373,0,0,7303,26250,0,0,62087168
4333365,4,373,0,0,9642,25056,0,0,34884599808
4333366,4,373,0,0,13430,26774,0.001,0.049,1012342784
4433367,4,74,0,1,6729,24543,0,0,24233148416
4333368,4,373,0,0,7902,23628,0,0,16481693696
4333369,4,373,0,0,8513,30248,0,0,5548900352
4333370,4,373,0,0,9887,23497,0,0,25933967360
4333371,4,373,0,0,9041,26328,0,0.023,15872716800
4333372,4,373,0,0,16241,35165,0,0,169195118592
4333373,4,373,0,0,9167,25339,0,0,2447605760
4333374,4,373,0,0,9098,26460,0.001,0.003,24190509056
4333375,4,373,0,0,6771,22432,0,0.002,22565769216
4333376,4,373,0,0,7877,25470,0,0,27598430208
4333377,4,373,0,0,9743,35457,0,0,18918670336
4433378,4,74,0,1,18666,31638,0,0.046,96050077696
4333379,4,373,0,0,13639,23705,0,0,952963072
4333380,4,373,0,0,6682,23730,0,0,26040360960
4333381,4,373,0,0,6676,27041,0,0,5219311616
4333382,4,373,0,0,12309,37359,0.001,0.091,64354668544
4333383,4,373,0,1,8390,26726,0,0,151543259136
4333384,4,373,0,0,10281,27380,0,0,162296745984
4333385,4,373,0,0,14453,27867,0,0,116045991936
4333386,4,373,0,0,7905,25283,0,0,152836481024
4133387,4,731,0,0,9338,23631,0,0,14677282816
4433388,4,74,0,0,6754,24021,0,0,34998448128
4333389,4,373,0,0,7189,35573,0,0,37902503936
4333390,4,373,0,0,8538,22030,0,0,147966631936
4333391,4,373,0,0,8869,34275,0,0,2014973952
4433392,4,74,0,0,7044,25294,0,0,25460350976
4333393,4,373,0,0,6273,23631,0,0,173176832000
4433394,4,74,0,0,10287,24940,0,0.002,36925898752
4333395,4,373,0,1,10930,35327,0,0.542,7666933760
4333396,4,373,0,1,14833,44744,0,0,152022417408
4433397,4,74,0,0,7047,9079,0,0,184333668352
4333398,4,373,0,0,6256,24626,0,0,160640135168
4333399,4,373,0,0,16053,38853,0,0,163400085504
4133400,4,731,0,0,6663,23270,0,0,35326517248
4433401,4,74,0,0,8018,22163,0,0,37236387840
4333402,4,373,0,0,7999,32828,0.001,0,13744496640
4433403,4,74,0,0,8839,24117,0.003,0.532,24886689792
4333404,4,373,0,0,7920,28772,0,0,19610095616
4333405,4,373,0,0,16504,38785,0,0,158206140416
4333406,4,373,0,0,11101,25202,0,0.502,117584191488
4433407,4,74,0,1,10521,29215,0,0,29786636288
4133408,4,731,0,0,6928,29874,0.019,0,48727212032
4333409,4,373,0,0,10106,26929,0,0,134495928320
4433410,4,74,0,0,7179,24058,0,0,21523013632
4333411,4,373,0,0,8111,26552,0,0,23242768384
4133412,4,731,0,0,7498,27467,0,0,23524024320
4333413,4,373,0,0,22427,27094,0,0,204313169920
4133414,4,731,0,0,15193,44332,0,0,152333475840
4433415,4,74,0,0,7540,28440,0,0,26078781440
4533416,4,635,0,0,14437,47976,0,0,182731653120
4433417,4,74,0,0,7542,25747,0,0,18852651008
4133418,4,731,0,0,7798,24526,0,0,29004431360
4333419,4,373,0,0,9800,27739,0,0.001,9047805952
4033420,4,320,0,0,8956,24845,0,0,30146555904
4133421,4,731,0,0,15267,36506,0,0.001,149351182336
4433422,4,74,0,0,7650,22865,0,0,36901335040
4333423,4,373,0,0,8735,29529,0,0,17151631360
4333424,4,373,0,0,8659,26390,0,0.047,30297686016
4333425,4,373,0,0,7571,30574,0,0,1064857600
4333426,4,373,0,0,15110,38981,0.002,0,160792825856
4433427,4,74,0,0,8087,42320,0,0,183573454848
4333428,4,373,0,0,14968,44335,0.002,0,174346530816
4433429,4,74,0,0,7820,24091,0,0,5092012032
4333430,4,373,0,0,16207,35531,0,0.246,156298272768
4133431,4,731,0,0,13654,32468,0,0,131611828224
4333432,4,373,0,0,7761,30691,0,0,4492570624
4433433,4,74,0,0,8796,24944,0,0.132,127317352448
4333434,4,373,0,0,7515,23806,0,0,21755219968
4333435,4,373,0,0,9051,31396,0.023,0.3,8526577664
4033436,4,320,0,0,7019,37445,0,0,180011929600
4333437,4,373,0,0,13358,33262,0,0,24331808768
4333438,4,373,0,0,12016,41166,0,0,198198042624
4433439,4,74,0,0,15934,46416,0.001,0.357,180611244032
4333440,4,373,0,0,9148,29050,0,0,20224049152
4333441,4,373,0,0,15492,28006,0,0,140721033216
4433442,4,74,0,0,10062,25360,0,0,16004050944
4433443,4,74,0,0,9921,32051,0,0.003,21575655424
4333444,4,373,0,0,7173,20436,0,0.119,14629941248
4333445,4,373,0,0,12437,36838,0.001,0,88943157248
4433446,4,74,0,2,10136,29984,0,0,14804054016
4133447,4,731,0,0,9601,24070,0.016,0,151947169792
4433448,4,74,0,0,15137,40263,0,0.407,131601780736
4333449,4,373,0,0,10540,21734,0,0,53447565312
4333450,4,373,0,0,10419,30809,0,0.226,1177686016
4333451,4,373,0,0,14861,36711,0,0.407,12423057408
4333452,4,373,0,1,8119,29974,0,0,28312752128
4433453,4,74,0,0,12965,28544,0,0,10958127104
4333454,4,373,0,0,9784,22612,0,0,151066836992
4333455,4,373,0,0,7815,31099,0,0,15905222656
4333456,4,373,0,2,6081,39700,0,0,55301865472
4433457,4,74,0,0,9927,27382,0,0,28606226432
4333458,4,373,0,0,10425,34126,0,0.149,123001585664
4433459,4,74,0,1,8417,45013,0,0,10459271168
4433460,4,74,0,0,8831,27274,0,0,22651985920
4133461,4,731,0,0,7124,23164,0,0,148053753856
4333462,4,373,0,1,11657,28557,0,0,43428679680
4433463,4,74,0,19,16373,38514,0,0,25025417216
4333464,4,373,0,0,18188,22567,0,0,20742840320
4433465,4,74,0,0,14624,30969,0,0,160048787456
4333466,4,373,0,0,16517,6000,0,0,19643621376
4133467,4,731,0,0,8300,23461,0,0,33136181248
4333468,4,373,0,0,7946,32949,0,0,24000299008
4333469,4,373,0,0,12525,37489,0,0,171687350272
4533470,4,635,0,0,8654,26860,0,0,11920359424
4333471,4,373,0,0,9060,33350,0,0,21983817728
4333472,4,373,0,0,6985,41236,0,0,43832045568
4333473,4,373,0,0,7691,27376,0,0,169566384128
4333474,4,373,0,0,8057,26951,0,0,823119872
4333475,4,373,0,0,5837,28018,0,0,896929792
4333476,4,373,0,0,8204,28732,0,0.002,8171454464
4333477,4,373,0,0,8247,26805,0,0,25837162496
4333478,4,373,0,1,8831,32530,0,0,24498475008
4333479,4,373,0,0,8757,6980,0,0,208743878656
4333480,4,373,0,1,14501,7000,0,0,27498864640
4333481,4,373,0,1,13673,38630,0,0,141565546496
4333482,4,373,0,1,15061,33879,0.002,0.238,123176378368
4333483,4,373,0,2,10095,33754,0,0,4737826816
4333484,4,373,0,1,6925,23756,0,0,23733555200
4333485,4,373,0,1,8694,37293,0,0,16447864832
4333486,4,373,0,0,8468,34236,0,0,19054751744
4333487,4,373,0,0,6434,24988,0,0,159227060224
4333488,4,373,0,0,7374,27020,0,0,7476842496
4333489,4,373,0,0,6796,26116,0,0,140910862336
4333490,4,373,0,0,9020,26800,0,0,160104517632
4433491,4,74,0,0,11115,32210,0.002,0.023,32228200448
4433492,4,74,0,2,9059,33085,0.002,0.148,23917998080
4433493,4,74,0,1,19357,35841,0,0,177287782400
4333494,4,373,0,0,7313,17902,0,0,160957431808
4333495,4,373,0,1,7016,29592,0,0,22795706368
4133496,4,731,0,0,9935,25952,0,0,27167805440
4333497,4,373,0,0,12816,26871,0,0.283,136841236480
4333498,4,373,0,0,6740,21041,0,0,147610603520
4333499,4,373,0,0,10967,36068,0.005,0.065,25210765312
4433500,4,74,0,0,9086,32024,0,0.62,42685087744
4033501,4,320,0,0,9084,25568,0,0,4508971008
4433502,4,74,0,0,9443,34831,0,0,19028590592
4433503,4,74,0,0,7594,28058,0,0,19864686592
4033504,4,320,0,0,15618,33925,0,0,172888367104
4433505,4,74,0,2,16506,30007,0,0.024,149578440704
4333506,4,373,0,2,14297,46718,0,0,138982633472
4333507,4,373,0,0,14266,24011,0,0,126216687616
4333508,4,373,0,0,50027,82211,0,0.003,159616667648
4333509,4,373,0,0,13417,33284,0,0.611,82401124352
4333510,4,373,0,0,11745,22121,0,0,26038165504
4333511,4,373,0,0,9145,27737,0.001,0,857640960
4333512,4,373,0,0,16797,33419,0.001,0,82343981056
4433513,4,74,0,0,15680,30183,0,0,122427088896
4533514,4,635,0,0,11527,30050,0,0,31357452288
4333515,4,373,0,0,9063,44248,0.001,0,9220726784
4333516,4,373,0,0,15286,42282,0,0,172876009472
4333517,4,373,0,0,8663,26179,0,0,11986579456
4333518,4,373,0,0,13405,29064,0,0,149317742592
4333519,4,373,0,0,16110,37442,0,0,153454747648
4333520,4,373,0,0,12899,33213,0,0.018,25785622528
4333521,4,373,0,0,6798,25303,0,0,8320729088
4433522,4,74,0,0,7300,23176,0,0,7876661248
4433523,4,74,0,0,14455,35156,0,0,163631587328
4333524,4,373,0,0,15342,47031,0.011,0,146112327680
4333525,4,373,0,0,7680,25581,0,0,13479796736
4433526,4,74,0,0,15276,32618,0,0,157074427904
4333527,4,373,0,0,7712,23454,0,0,17205456896
4133528,4,731,0,0,8612,24226,0,0,27142012928
4333529,4,373,0,0,12856,27763,0,1,17316171776
4433530,4,74,0,0,9402,31757,0,0,27728969728
4433531,4,74,0,0,16043,47496,0,0.939,153259122688
4333532,4,373,0,0,11879,36371,0.001,0,86405132288
4433533,4,74,0,0,10868,32185,0,0.72,12432117760
4333534,4,373,0,0,6922,22837,0,0,166880145408
4433535,4,74,0,0,8608,28090,0,0,123436806144
4333536,4,373,0,0,6990,23669,0,0,22018117632
4333537,4,373,0,0,10564,27239,0,0.051,148087255040
4333538,4,373,0,0,8768,20297,0,0,16906829824
4333539,4,373,0,0,7910,28122,0,0,16424136704
4133540,4,731,0,0,11165,30677,0,0,20779061248
4333541,4,373,0,0,7709,29556,0,0,20279427072
4333542,4,373,0,0,20812,37189,0,0,137658867712
4333543,4,373,1,20,12858,33361,0.001,0,145611513856
4133544,4,731,0,0,15547,43764,0.001,0,177984348160
4433545,4,74,0,0,9686,24335,0,0.984,9033592832
4433546,4,74,0,0,7739,25457,0,0,145014169600
4333547,4,373,0,0,7187,27564,0,0,126992240640
4333548,4,373,0,0,8897,10441,0,0,12162162688
4333549,4,373,0,0,11048,40143,0.003,0.006,14880649216
4333550,4,373,0,0,7698,25481,0.002,0,19893325824
4433551,4,74,0,0,8629,45712,0.005,0,19366023168
4333552,4,373,0,0,11293,23667,0.016,0.779,20984840192
4333553,4,373,0,0,7910,29592,0,0,37688999936
4333554,4,373,0,0,15062,25508,0,0,118046449664
4433555,4,74,0,0,7500,22185,0,0,22144409600
4133556,4,731,0,0,9405,45008,0,0,178446278656
4333557,4,373,0,0,10267,37282,0,0.166,103591428096
4333558,4,373,0,0,8292,26250,0,0,12420956160
4333559,4,373,0,0,6449,24420,0,0,149741375488
4433560,4,74,0,0,8568,27987,0,0,184111443968
4533561,4,635,0,0,20887,30310,0,0,38461005824
4333562,4,373,0,0,7311,25390,0,0,1158950912
4333563,4,373,0,0,7411,30276,0,0,176753930240
4333564,4,373,0,0,8406,25247,0,0,147614302208
4133565,4,731,0,0,11032,32277,0,0,48849661952
4133566,4,731,0,0,7559,23035,0,0,25390579712
4333567,4,373,0,0,6926,31346,0,0.001,175520264192
4333568,4,373,0,0,17354,43427,0,0,174927192064
4333569,4,373,0,0,8409,26304,0,0,175644364800
4333570,4,373,0,3,7493,37089,0,0,32968654848
4533571,4,635,0,0,8417,25652,0,0,136680177664
4433572,4,74,0,0,8464,42225,0.001,0,187969974272
4433573,4,74,0,0,7693,24623,0,0,35293233152
4333574,4,373,0,0,7881,25320,0,0,6491566080
4333575,4,373,0,0,10424,29767,0,0.004,13505069056
4433576,4,74,0,0,10956,26483,0,0,150453551104
4333577,4,373,0,0,9297,35114,0.007,0,216359632896
4333578,4,373,0,0,12708,34029,0,0,23140888576
4333579,4,373,0,0,10444,28115,0,0,25757765632
4433580,4,74,0,0,7240,24890,0,0,27620831232
4433581,4,74,0,0,8120,41591,0,0,189520896000
4333582,4,373,0,0,8235,26667,0,0.029,7680020480
4333583,4,373,0,0,7732,25081,0,0,14911746048
4333584,4,373,0,0,9569,28484,0,0,28816138240
4333585,4,373,0,0,7946,29101,0,0,18727104512
4333586,4,373,0,0,13125,33961,0,0.235,4841566208
4433587,4,74,0,0,6933,38174,0,0,177596010496
4433588,4,74,0,0,6736,23636,0,0,26692337664
4333589,4,373,0,0,12858,28728,0,0.002,14881636352
4333590,4,373,0,0,7731,26677,0,0,27030401024
4333591,4,373,0,0,13328,29958,0,0.384,1401344000
4333592,4,373,0,0,12660,36778,0,0,173160120320
4333593,4,373,0,0,8800,31007,0,0,608628736
4533594,4,635,0,0,10117,33990,0,0,24825573376
4333595,4,373,0,0,9222,29729,0,0,28348760064
4333596,4,373,0,0,11200,37960,0,0.002,9660719104
4533597,4,635,0,0,8612,29886,0,0,31803506688
4333598,4,373,0,0,9547,42602,0,0,2898722816
4433599,4,74,0,0,5853,7111,0,0,60829392896
4033600,4,320,0,0,14891,37990,0,0.999,143693893632
4333601,4,373,0,2,9910,34967,0,0,26371264512
4333602,4,373,0,0,8732,24228,0,0,155132317696
4333603,4,373,0,0,28210,37304,0,0.568,172859858944
4333604,4,373,0,1,8432,30706,0,0,7709192192
4433605,4,74,0,0,13532,28903,0,0,23428718592
4533606,4,635,0,0,10284,35582,0,0,18498768896
4433607,4,74,0,0,12296,24789,0,0,36562219008
4333608,4,373,0,0,10839,23656,0,0,34983206912
4133609,4,731,0,1,6309,9936,0,0,26004623360
4333610,4,373,0,1,8911,29817,0,0,2767073280
4333611,4,373,0,0,7969,25336,0,0,3352625152
4533612,4,635,0,2,8286,37576,0,0,20467933184
4333613,4,373,0,0,8280,26175,0,0,31221751808
4333614,4,373,0,0,10257,42986,0,0,3912462336
4333615,4,373,0,0,6953,23104,0,0,10159599616
4433616,4,74,0,0,14158,35561,0,0.559,165693972480
4333617,4,373,0,0,8577,22916,0,0,136486662144
4333618,4,373,0,0,7843,25512,0,0,157876932608
4333619,4,373,0,0,13988,40766,0.001,0,165252804608
4333620,4,373,0,0,7188,26491,0,0,18273591296
4333621,4,373,0,0,10306,33442,0,0,19832754176
4333622,4,373,0,1,8623,39117,0.002,0,32448659456
4133623,4,731,0,0,7747,25002,0,0,36421111808
4333624,4,373,0,0,7650,27007,0,0,141727100928
4333625,4,373,0,0,15677,39593,0,0,145331924992
4333626,4,373,0,0,10937,27442,0,0.026,17106141184
4333627,4,373,0,0,9271,35528,0,0,160157442048
4333628,4,373,0,0,7722,28012,0,0,11961040896
4333629,4,373,0,0,9708,32299,0,0,1710780416
4333630,4,373,0,0,9254,28812,0,0,143297282048
4333631,4,373,0,0,15352,31997,0,0.156,151348371456
4333632,4,373,0,0,15018,38477,0.001,0,125651554304
4333633,4,373,0,0,6726,29040,0,0,171757883392
4333634,4,373,0,0,8266,32862,0,0,37119148032
4333635,4,373,1,1,23561,38812,0,0,135341805568
4533636,4,635,0,0,8450,32942,0.006,0,5644566528
4433637,4,74,0,0,6549,10756,0,0,28498718720
4333638,4,373,0,19,10789,21000,0.002,0,82913689600
4333639,4,373,0,0,7097,34101,0,0,13055033344
4333640,4,373,0,0,14296,36201,0,0,164763566080
4433641,4,74,0,1,6073,10141,0,0,30627201024
4333642,4,373,0,1,15000,40314,0.003,0,153799065600
4333643,4,373,0,0,6480,27609,0,0,174220713984
4533644,4,635,0,0,14766,34870,0,0.734,15161085952
4533645,4,635,0,0,9310,23095,0,0,163168100352
4133646,4,731,0,1,18636,34751,0,0,153746288640
4333647,4,373,0,0,10358,27029,0,0,29246787584
4433648,4,74,0,0,10056,36232,0,0.084,9637933056
4333649,4,373,0,0,10851,34678,0,0.335,137075236864
4333650,4,373,0,0,18902,33938,0.001,0.075,165833650176
4333651,4,373,0,0,8340,39761,0,0,8757432320
4433652,4,74,0,0,12016,27120,0,0.519,3247157248
4333653,4,373,0,0,6462,9605,0,0,6132760576
4333654,4,373,0,0,9025,28839,0.004,0.248,23663742976
4333655,4,373,0,1,12598,61936,0,0,165684183040
4333656,4,373,0,0,8829,32330,0,0,14907015168
4333657,4,373,0,0,8480,25378,0,0,24346038272
4333658,4,373,0,0,14872,33847,0,0,170654937088
4333659,4,373,0,1,10793,28831,0,0,178485678080
4533660,4,635,0,0,12815,28265,0,0,152400146432
4333661,4,373,0,0,10580,30518,0,0.132,23060172800
4533662,4,635,0,0,8522,25679,0,0,155116662784
4333663,4,373,0,1,15475,44366,0,0,172942696448
4333664,4,373,0,0,7784,24037,0,0,5237354496
4333665,4,373,0,0,7493,26980,0,0,174354210816
4533666,4,635,0,0,14882,30217,0,0,33223917568
4333667,4,373,0,0,6915,11003,0,0,30378250240
4333668,4,373,0,0,15330,27982,0,0,145202790400
4333669,4,373,0,0,10512,41702,0,0,178162020352
4533670,4,635,0,0,16954,37026,0,0,159942250496
4333671,4,373,0,0,10408,45697,0.006,0.104,1536868352
4333672,4,373,0,21,8103,27933,0,0,20946866176
4133673,4,731,0,0,7357,25593,0,0,16139538432
4333674,4,373,0,0,15764,14135,0,0,21613318144
4533675,4,635,0,0,7399,33303,0,0,121463296000
4333676,4,373,0,0,10545,26586,0,0.347,23303684096
4333677,4,373,0,0,16441,29288,0,0.121,143090487296
4333678,4,373,0,0,10654,86221,0.013,0,215262691328
4333679,4,373,0,0,10583,37328,0.002,0,55491043328
4333680,4,373,0,0,9427,25234,0,0.002,156678647808
4333681,4,373,0,0,8978,35778,0,0,165489451008
4533682,4,635,0,0,8226,31230,0,0,153607913472
4533683,4,635,0,2,7568,13892,0.001,0,7625777152
4333684,4,373,0,0,6616,20506,0,0,176308822016
4333685,4,373,0,0,7848,28695,0,0,4792565760
4333686,4,373,0,0,12997,30775,0,0,28608962560
4333687,4,373,0,0,8742,42513,0.002,0,22629519360
4533688,4,635,0,0,11794,34835,0,0,24885669888
4333689,4,373,0,0,11215,41026,0,0,56439668736
4533690,4,635,0,0,9638,35774,0.001,0.067,145387413504
4333691,4,373,0,0,8167,34627,0,0,22421684224
4333692,4,373,0,0,9781,29182,0,0.156,21558624256
4533693,4,635,0,0,20630,32606,0.001,0,13368102912
4333694,4,373,0,14,14645,34922,0,0,149365821440
4333695,4,373,0,0,8357,21984,0,0,165609644032
4333696,4,373,0,0,19716,35436,0,0,164766113792
4433697,4,74,0,0,12628,29737,0,0,29359255552
4433698,4,74,0,0,7687,27004,0,0,25741725696
4333699,4,373,0,0,7681,24593,0,0,141773611008
4333700,4,373,0,0,14033,25634,0,0,128368898048
4133701,4,731,0,0,15225,24712,0,0,160838115328
4333702,4,373,0,0,17750,29210,0,0.027,22869368832
4333703,4,373,0,0,9362,33043,0,0,10707779584
4433704,4,74,0,0,15341,25628,0,0,121227927552
4433705,4,74,0,1,7127,23379,0,0,29088256000
4333706,4,373,0,0,14450,26100,0.007,0,163302383616
4533707,4,635,0,0,10840,39637,0,0,178212003840
4333708,4,373,0,0,5860,24697,0,0.917,22526242816
4433709,4,74,0,0,13754,29417,0,0.001,130474889216
4533710,4,635,0,0,16246,28047,0,0,168091680768
4333711,4,373,0,0,7537,34001,0,0,15621996544
4533712,4,635,0,0,9207,32328,0,0,125018497024
4333713,4,373,0,0,8787,44733,0.001,0,182682050560
4333714,4,373,0,0,10386,19825,0,1,26757496832
4333715,4,373,0,0,8219,23451,0,0,182923706368
4333716,4,373,0,0,10064,69418,0.013,0,25106993152
4133717,4,731,0,0,8470,32203,0,0,2241572864
4333718,4,373,0,0,9719,36644,0,0.097,160819134464
4333719,4,373,0,0,6359,27063,0,0.004,28670935040
4333720,4,373,0,0,9300,61611,0,0,219128107008
4333721,4,373,0,0,11880,27554,0,0.736,33751138304
4333722,4,373,0,0,6615,27779,0,0,41232568320
4533723,4,635,0,0,8563,30601,0,0,152981151744
4033724,4,320,0,0,8483,32214,0,0,20403953664
4433725,4,74,0,0,8135,25191,0,0,9441812480
4433726,4,74,0,0,9996,26106,0,0.182,12496134144
4333727,4,373,0,0,9705,27455,0,0,27324768256
4333728,4,373,0,0,6854,27294,0,0,117121576960
4433729,4,74,0,0,17526,35426,0,0.336,20412145664
4333730,4,373,0,0,7793,26511,0.001,0,43463589888
4133731,4,731,0,0,11471,30006,0,0,7557767168
4133732,4,731,0,1,9468,27586,0,0,29890392064
4433733,4,74,0,0,16051,30440,0,0.25,135289049088
4333734,4,373,0,0,14947,36398,0,0,164280700928
4133735,4,731,0,0,7911,23937,0,0,28406009856
4333736,4,373,0,0,14916,10878,0,0.308,53236412416
4333737,4,373,0,0,11382,27908,0,0,156245020672
4433738,4,74,0,0,9169,26046,0,0,2124828672
4333739,4,373,0,0,11231,26061,0.001,0.004,1047511040
4333740,4,373,0,0,9886,29116,0,0.352,23059984384
4333741,4,373,0,0,8430,32994,0,0,14920945664
4333742,4,373,0,0,15275,31212,0,0,156259909632
4433743,4,74,0,0,14899,31220,0,0,144676597760
4333744,4,373,0,0,7593,36323,0,0.021,178288062464
4233745,4,132,0,0,17464,25588,0,0,164623278080
4133746,4,731,0,0,8239,23789,0.002,0,16974708736
4333747,4,373,0,0,10164,27641,0.003,0,48789495808
4433748,4,74,0,0,8886,30747,0,0,1815142400
4333749,4,373,0,0,7244,21288,0,0.243,13477167104
4333750,4,373,0,0,10644,28835,0.003,0,16807292928
4333751,4,373,0,0,9228,26328,0,0.005,24682024960
4133752,4,731,0,0,7071,23412,0,0,32207634432
4433753,4,74,0,0,7764,25863,0,0,150925611008
4333754,4,373,0,0,7329,26431,0,0,2013057024
4333755,4,373,0,0,6923,27298,0,0,35393392640
4333756,4,373,0,0,10101,31201,0.001,0,14776303616
4533757,4,635,0,0,17220,35801,0,0.013,147083747328
4733758,4,457,0,0,56239,29791,0,0,198749917184
4333759,4,373,0,0,7789,29470,0,0,7023099904
4333760,4,373,0,4,7043,33634,0,0,24175284224
4333761,4,373,0,0,11260,32584,0,0,19133521920
4333762,4,373,0,0,8191,29200,0,0.001,15562731520
4433763,4,74,0,0,10290,24122,0,0,8844996608
4033764,4,320,0,0,15390,31788,0,0,21904793600
